DY,HR,temperature_2m,wind_speed_10m,wind_direction_10m,shortwave_radiation,surface_pressure,temperature_2m_std,wind_speed_10m_std,shortwave_radiation_std,surface_pressure_std,total_distance_m,lat,lon
23,14,20.05,18.43333333,174.1666667,548.8333333,1008.716667,6.7072349,11.68360675,129.170301,6.741340124,2589994.122,-31.47296811,137.0601682
23,15,20.03333333,18.48333333,168.3333333,427.5,1008.6,6.89714917,11.61506206,106.9368973,6.845728595,2589994.122,-31.47296811,137.0601682
23,16,19.63333333,17.1,227.1666667,278.8333333,1008.766667,7.051146479,10.6391729,74.20354888,6.940797264,2589994.122,-31.47296811,137.0601682
23,17,18.61666667,15.06666667,230,120.5,1009.233333,6.981523234,8.898239526,42.18886109,7.032969975,2589994.122,-31.47296811,137.0601682
23,18,17.43333333,12.61666667,195.1666667,8.5,1009.916667,6.500358964,7.265925039,2.738612788,6.888662183,2589994.122,-31.47296811,137.0601682
24,7,8.683333333,8.616666667,185,24,1012.366667,3.486210933,3.177053142,1.673320053,6.23912387,2589994.122,-31.47296811,137.0601682
24,8,11.7,8.483333333,158.1666667,166.3333333,1013,3.667151483,3.431277702,33.02524287,6.178025575,2589994.122,-31.47296811,137.0601682
24,9,14.28333333,8.433333333,146.6666667,341,1013.366667,3.655361359,2.722988554,99.85589617,6.292429314,2589994.122,-31.47296811,137.0601682
24,10,16.91666667,12.85,146.1666667,467,1013.116667,4.160488753,2.690538979,157.4839674,6.599520185,2589994.122,-31.47296811,137.0601682
24,11,18.25,12.06666667,202.1666667,521.3333333,1012.6,4.580283834,3.162066835,195.627878,6.688497589,2589994.122,-31.47296811,137.0601682
24,12,19.31666667,12.18333333,198.3333333,528.8333333,1011.766667,4.986949635,4.591042002,187.5584353,6.728645233,2589994.122,-31.47296811,137.0601682
24,13,20.13333333,13.66666667,193.3333333,505.1666667,1010.883333,5.423897737,8.631492725,131.9172721,6.702064359,2589994.122,-31.47296811,137.0601682
24,14,20.03333333,13.06666667,182.8333333,350.5,1010.316667,5.396912698,8.895991607,174.3464941,6.810115026,2589994.122,-31.47296811,137.0601682
24,15,20.23333333,12.1,202.3333333,305.5,1009.983333,5.482213665,8.737963149,115.7786682,6.907797526,2589994.122,-31.47296811,137.0601682
24,16,19.9,12.61666667,155.3333333,221.1666667,1009.9,5.157518783,8.129309114,106.7228498,7.095632459,2589994.122,-31.47296811,137.0601682
24,17,18.83333333,12.45,160.3333333,95.33333333,1009.933333,5.123930783,7.008780208,39.58619288,7.225418096,2589994.122,-31.47296811,137.0601682
24,18,16.93333333,11.46666667,129.1666667,7.666666667,1010.366667,4.19602987,5.897683161,2.732520204,7.206293546,2589994.122,-31.47296811,137.0601682
25,7,11.18333333,13.9,187.6666667,23.5,1011.25,5.702426384,11.89167776,7.176350047,8.031126945,2589994.122,-31.47296811,137.0601682
25,8,13.55,13.75,177.1666667,171.1666667,1011.966667,4.969003924,11.01212968,45.88427472,8.024379519,2589994.122,-31.47296811,137.0601682
25,9,15.83333333,14.48333333,167.6666667,354.3333333,1012.35,4.65603551,11.37583697,77.07312545,7.988178766,2589994.122,-31.47296811,137.0601682
25,10,18.06666667,17.55,161.1666667,529,1012.133333,4.644853783,13.22251867,66.10295001,8.145100777,2589994.122,-31.47296811,137.0601682
25,11,19.56666667,18.35,161.8333333,604.1666667,1011.6,4.517373868,13.38308634,128.8478431,8.060521075,2589994.122,-31.47296811,137.0601682
25,12,20.51666667,18.6,166.1666667,614,1010.8,4.504405251,13.47813043,165.6236698,7.942543673,2589994.122,-31.47296811,137.0601682
25,13,21.6,19.75,169.8333333,646.8333333,1009.716667,5.14781507,15.75928298,145.7318313,7.954223197,2589994.122,-31.47296811,137.0601682
25,14,22.05,20.3,173.6666667,568.5,1008.95,5.311402828,15.84537787,149.0285208,7.990431778,2589994.122,-31.47296811,137.0601682
25,15,22.11666667,20.23333333,229,468.3333333,1008.533333,5.230073295,13.44480073,78.09908237,7.974375629,2589994.122,-31.47296811,137.0601682
25,16,21.61666667,20.06666667,225.3333333,314.3333333,1008.583333,5.29883635,11.76871559,57.11275398,7.680733472,2589994.122,-31.47296811,137.0601682
25,17,20.35,16.83333333,226.1666667,134.3333333,1008.816667,5.06981262,8.845036273,25.35875917,7.687240511,2589994.122,-31.47296811,137.0601682
25,18,18,13.71666667,215.1666667,10,1009.333333,4.603911381,5.877556181,1.897366596,7.361702702,2589994.122,-31.47296811,137.0601682
26,7,9.85,9.383333333,183.3333333,24.16666667,1010.8,3.083342342,1.004821709,10.8888322,7.343840957,2589994.122,-31.47296811,137.0601682
26,8,12.03333333,9.616666667,176.3333333,167.6666667,1011.25,2.333809475,1.268726396,72.37587075,7.277568275,2589994.122,-31.47296811,137.0601682
26,9,14.5,8.25,165.6666667,338.5,1011.5,2.01395134,4.452302775,145.2897106,7.49106134,2589994.122,-31.47296811,137.0601682
26,10,16.73333333,9.2,171,473.6666667,1011.3,2.2312926,5.007594233,188.3620627,7.582347921,2589994.122,-31.47296811,137.0601682
26,11,18.01666667,10,166.6666667,536,1010.716667,2.705118605,4.325736931,247.575443,7.471925232,2589994.122,-31.47296811,137.0601682
26,12,19.13333333,9.533333333,174.6666667,582,1009.65,3.13283684,4.750017544,258.0813825,7.54261228,2589994.122,-31.47296811,137.0601682
26,13,19.75,11.15,181.8333333,569.8333333,1008.783333,3.420380096,4.714551941,238.3907856,7.182873148,2589994.122,-31.47296811,137.0601682
26,14,20.11666667,12.06666667,181.1666667,511.5,1008.033333,3.382553276,5.044072429,186.9275261,7.146934075,2589994.122,-31.47296811,137.0601682
26,15,19.8,11.53333333,188.3333333,394.6666667,1007.533333,3.498571137,5.202947882,169.9454815,7.028133939,2589994.122,-31.47296811,137.0601682
26,16,19.36666667,11.16666667,194,265.8333333,1007.3,3.309179153,5.04129613,112.1345917,6.997428099,2589994.122,-31.47296811,137.0601682
26,17,18.46666667,11.6,194,133.1666667,1007.566667,2.720049019,6.146869122,24.66914402,6.870419686,2589994.122,-31.47296811,137.0601682
26,18,16.43333333,12.65,180.8333333,11,1008.116667,2.161172521,7.424755888,1.673320053,6.730651281,2589994.122,-31.47296811,137.0601682
27,7,9.3,14.05,139.8333333,28.83333333,1008.566667,1.362350909,8.236443407,5.455883674,5.98854462,2589994.122,-31.47296811,137.0601682
27,8,12.05,14.13333333,138,186.5,1009.166667,1.624499923,7.315098541,38.87801435,5.876960666,2589994.122,-31.47296811,137.0601682
27,9,15.16666667,16.51666667,133.3333333,378.6666667,1009.466667,2.386350072,10.22143173,60.61572953,5.852748642,2589994.122,-31.47296811,137.0601682
27,10,18.01666667,19.91666667,194,575.8333333,1009.166667,2.724273603,9.967229639,10.87044924,5.848646567,2589994.122,-31.47296811,137.0601682
27,11,19.6,20.2,250.6666667,665.8333333,1008.633333,2.972541001,10.45619434,60.92098708,5.748623024,2589994.122,-31.47296811,137.0601682
27,12,20.81666667,19.55,250,704.5,1007.566667,3.210866965,11.04622107,102.2227959,5.790221642,2589994.122,-31.47296811,137.0601682
27,13,21.45,19.48333333,246,683.6666667,1006.5,3.477211526,12.11996975,115.7716143,5.753259945,2589994.122,-31.47296811,137.0601682
27,14,22,18.81666667,239.5,621.1666667,1005.55,3.629876031,11.92215025,102.4722727,5.792667779,2589994.122,-31.47296811,137.0601682
27,15,22.23333333,19.66666667,232.8333333,511.3333333,1004.966667,3.581991997,11.61131632,55.81994864,5.870831855,2589994.122,-31.47296811,137.0601682
27,16,21.88333333,19.98333333,171.5,337.6666667,1004.85,3.680987186,10.21595158,45.05848052,5.933548685,2589994.122,-31.47296811,137.0601682
27,17,20.7,17.83333333,175.8333333,154.6666667,1005.05,3.777830065,7.762387949,9.852241708,6.059950495,2589994.122,-31.47296811,137.0601682
27,18,18.23333333,16.86666667,177,12.83333333,1005.466667,3.875392453,6.947709455,0.752772653,5.947996862,2589994.122,-31.47296811,137.0601682
28,7,9.783333333,10.85,196.8333333,31.83333333,1007.816667,2.03903572,3.958156136,1.834847859,5.149919093,2589994.122,-31.47296811,137.0601682
28,8,12.51666667,10.91666667,191.8333333,197.8333333,1008.283333,2.112265766,4.427828663,18.32393699,5.254870756,2589994.122,-31.47296811,137.0601682
28,9,15.56666667,13.51666667,170.5,395.8333333,1008.316667,2.361920123,8.119462215,28.05292617,5.328195442,2589994.122,-31.47296811,137.0601682
28,10,18.05,15.38333333,166,578.6666667,1008.116667,2.635716221,9.004758002,8.286535263,5.42712324,2589994.122,-31.47296811,137.0601682
28,11,19.83333333,17.58333333,158.6666667,704.1666667,1007.533333,3.208530297,10.13793207,7.652886166,5.530159732,2589994.122,-31.47296811,137.0601682
28,12,21.13333333,19,149.6666667,752.8333333,1006.7,3.631345022,10.57241694,32.58476126,5.405922678,2589994.122,-31.47296811,137.0601682
28,13,21.91666667,19.95,146.1666667,736.6666667,1005.766667,4.050390928,10.85849898,45.97680575,5.416887175,2589994.122,-31.47296811,137.0601682
28,14,22.46666667,19.6,205,660.8333333,1004.866667,4.168772801,10.90394424,56.13347189,5.389124852,2589994.122,-31.47296811,137.0601682
28,15,22.45,19.36666667,205,528.6666667,1004.533333,4.346837931,10.64531196,47.72700144,5.248491847,2589994.122,-31.47296811,137.0601682
28,16,22.06666667,18.76666667,208,351.1666667,1004.466667,4.343577634,9.752264694,37.54153256,5.099280995,2589994.122,-31.47296811,137.0601682
28,17,20.91666667,16.38333333,211.6666667,153.6666667,1004.666667,3.960008417,7.596161311,20.07652028,5.070963091,2589994.122,-31.47296811,137.0601682
28,18,19.28333333,14.33333333,153.8333333,13.33333333,1004.983333,3.915311822,6.859640418,0.816496581,5.083076496,2589994.122,-31.47296811,137.0601682
29,7,10.95,15.55,140.8333333,34,1005.85,1.612141433,10.05221369,2.607680962,3.911904907,2589994.122,-31.47296811,137.0601682
29,8,13.9,16.95,140,201.1666667,1006.35,2.433105012,9.30865189,19.07266805,3.840182287,2589994.122,-31.47296811,137.0601682
29,9,16.55,19.43333333,195.8333333,365.1666667,1006.5,4.132674679,9.818689661,106.953105,3.531571888,2589994.122,-31.47296811,137.0601682
29,10,18.8,23.7,189.5,544.3333333,1006.283333,4.644566718,9.530792202,110.6068111,3.462032159,2589994.122,-31.47296811,137.0601682
29,11,19.86666667,25.18333333,189.8333333,599,1005.766667,5.550375363,9.390509393,235.1977891,3.297675949,2589994.122,-31.47296811,137.0601682
29,12,21.35,27.86666667,246.8333333,751.1666667,1004.9,5.64614913,12.54936917,37.23663071,3.250230761,2589994.122,-31.47296811,137.0601682
29,13,21.88333333,28.91666667,303.6666667,723.3333333,1004.016667,6.442489167,12.65692169,72.71496866,3.331316056,2589994.122,-31.47296811,137.0601682
29,14,22.53333333,28.76666667,301.3333333,658.3333333,1003.05,6.557336858,11.87916944,48.31424911,3.56300435,2589994.122,-31.47296811,137.0601682
29,15,22.41666667,29.45,297.5,534.5,1002.616667,7.01866559,11.21084297,37.57525782,3.920926761,2589994.122,-31.47296811,137.0601682
29,16,21.81666667,28.91666667,294.3333333,324.5,1002.583333,7.158887251,10.06666115,51.3955251,4.310645737,2589994.122,-31.47296811,137.0601682
29,17,20.65,23.83333333,295,137.8333333,1002.916667,7.229038664,9.309708194,33.27110859,4.79183333,2589994.122,-31.47296811,137.0601682
29,18,19.01666667,22.3,219.5,12.83333333,1003.516667,7.009255786,8.938232487,2.639444386,4.921551246,2589994.122,-31.47296811,137.0601682
22,7,9.85,13.03333333,164.5,20.5,1001.633333,1.273970172,3.335066216,1.870828693,2.598974157,2599994.122,-31.53842322,137.1276047
22,8,12.15,12.01666667,157.8333333,155.6666667,1002.2,1.67182535,4.148453527,29.48672017,2.812116641,2599994.122,-31.53842322,137.1276047
22,9,15.36666667,16.35,147,346.6666667,1002.166667,2.972989517,6.187648988,44.08476683,3.224076095,2599994.122,-31.53842322,137.1276047
22,10,18.18333333,19.81666667,254.3333333,498.8333333,1002.1,3.809155637,7.817778883,60.92426993,3.524202037,2599994.122,-31.53842322,137.1276047
22,11,20.03333333,22.68333333,243.5,611.3333333,1001.616667,4.399848482,8.513381623,66.47305218,3.928570563,2599994.122,-31.53842322,137.1276047
22,12,21.26666667,23.43333333,232.3333333,687.8333333,1000.766667,4.6659047,9.993731369,82.35633957,4.268333008,2599994.122,-31.53842322,137.1276047
22,13,21.98333333,23.96666667,226,622,999.75,4.930889034,12.40720221,128.5145906,4.46038115,2599994.122,-31.53842322,137.1276047
22,14,22.03333333,23.33333333,223.3333333,485,999.15,4.713668069,11.65258197,145.8725471,4.779435113,2599994.122,-31.53842322,137.1276047
22,15,21.63333333,22.71666667,218.1666667,391,998.8333333,4.542979932,10.84701188,122.0311436,4.919620582,2599994.122,-31.53842322,137.1276047
22,16,20.71666667,23.01666667,212,228,998.9166667,4.258364318,10.2682845,108.3457429,4.926425344,2599994.122,-31.53842322,137.1276047
22,17,19.41666667,20.95,203.8333333,104,999.35,4.470085756,10.72338566,29.63106478,4.897652499,2599994.122,-31.53842322,137.1276047
22,18,17.78333333,19.9,204.8333333,7.5,1000.1,4.587119648,11.15885299,1.378404875,4.909989817,2599994.122,-31.53842322,137.1276047
23,7,8.733333333,15.45,170.1666667,22.66666667,1004.566667,4.629326805,6.848576494,1.861898673,5.131341605,2599994.122,-31.53842322,137.1276047
23,8,11,15.71666667,164.1666667,180,1005.166667,4.39089968,8.510797064,12.77497554,5.608089395,2599994.122,-31.53842322,137.1276047
23,9,13.33333333,18.3,145,365.3333333,1005.466667,4.241069048,10.76308506,40.41121956,5.855140192,2599994.122,-31.53842322,137.1276047
23,10,15.8,19,137,530.3333333,1005.35,4.947726751,9.939014036,57.57661562,6.354447262,2599994.122,-31.53842322,137.1276047
23,11,17.61666667,20.25,128,653.1666667,1004.9,5.790480694,9.960672668,38.87115469,6.485368147,2599994.122,-31.53842322,137.1276047
23,12,18.93333333,21.31666667,243,666,1004.083333,6.261522712,12.06638582,82.98674593,6.780978297,2599994.122,-31.53842322,137.1276047
23,13,19.7,20.63333333,178.1666667,630.5,1003.3,6.76993353,13.03390451,99.46406386,6.658528366,2599994.122,-31.53842322,137.1276047
23,14,20.01666667,19.6,171.8333333,551.3333333,1002.866667,6.887210369,12.20606407,118.5506924,6.633149076,2599994.122,-31.53842322,137.1276047
23,15,20.08333333,19.7,165.6666667,422.1666667,1002.716667,7.03943653,11.48929937,108.9429514,6.716968562,2599994.122,-31.53842322,137.1276047
23,16,19.66666667,18.66666667,162,269,1002.9,7.157839525,10.26521635,88.89994376,6.787341158,2599994.122,-31.53842322,137.1276047
23,17,18.83333333,16.18333333,158.3333333,117,1003.416667,6.97385594,8.71054916,45.62017098,6.889823413,2599994.122,-31.53842322,137.1276047
23,18,17.48333333,13.01666667,168.1666667,8.333333333,1003.983333,6.388244412,7.828771721,2.581988897,6.746678195,2599994.122,-31.53842322,137.1276047
24,7,8.75,9.35,186.3333333,24.33333333,1006.266667,3.357231002,2.933087111,1.032795559,6.122635598,2599994.122,-31.53842322,137.1276047
24,8,11.53333333,7.933333333,166.1666667,171.1666667,1006.9,3.666424234,3.759077901,25.62355687,6.112937101,2599994.122,-31.53842322,137.1276047
24,9,13.91666667,8.233333333,143.1666667,342.8333333,1007.383333,3.77434321,2.785438326,95.28571072,6.190449634,2599994.122,-31.53842322,137.1276047
24,10,16.6,12.88333333,145.6666667,473,1007.2,4.38634244,3.040668786,159.327336,6.51429198,2599994.122,-31.53842322,137.1276047
24,11,18,12.86666667,201,514.1666667,1006.716667,4.773258845,3.360753884,183.4289145,6.549325665,2599994.122,-31.53842322,137.1276047
24,12,19,12.56666667,200.5,504.5,1005.866667,5.171846865,5.349267863,191.6358526,6.603534407,2599994.122,-31.53842322,137.1276047
24,13,19.9,13.76666667,194.1666667,491.3333333,1005.033333,5.503816857,9.046472609,136.2551528,6.561300684,2599994.122,-31.53842322,137.1276047
24,14,19.95,13.86666667,184.1666667,351.3333333,1004.466667,5.550765713,9.907505572,170.4085287,6.67432893,2599994.122,-31.53842322,137.1276047
24,15,20.1,13.18333333,200.6666667,289.8333333,1004.183333,5.708239659,8.992756344,126.7192435,6.773600717,2599994.122,-31.53842322,137.1276047
24,16,20.01666667,13.95,149.8333333,210.8333333,1004.1,5.533323293,8.315226996,101.1917322,6.990851164,2599994.122,-31.53842322,137.1276047
24,17,19.23333333,13.4,153,92.66666667,1004.1,5.412085242,7.495065043,37.86114983,7.120954992,2599994.122,-31.53842322,137.1276047
24,18,17.88333333,12.08333333,196.1666667,7.5,1004.5,4.586247558,5.409405389,2.073644135,7.00771004,2599994.122,-31.53842322,137.1276047
25,7,11.35,15.13333333,186,23.16666667,1005.233333,5.463972914,11.10453361,7.521081483,7.896750386,2599994.122,-31.53842322,137.1276047
25,8,13.38333333,14.16666667,178,167.8333333,1005.95,5.022914161,12.16892217,49.78922239,7.879530443,2599994.122,-31.53842322,137.1276047
25,9,15.36666667,14.3,171.1666667,350.8333333,1006.35,4.899659852,11.44272695,81.80321917,7.866320614,2599994.122,-31.53842322,137.1276047
25,10,17.58333333,17.43333333,163.5,518.3333333,1006.233333,4.897516377,14.05456035,82.38122764,8.055226047,2599994.122,-31.53842322,137.1276047
25,11,19.21666667,18.45,164.8333333,594.5,1005.716667,4.808915332,13.87267098,129.8903384,7.987594548,2599994.122,-31.53842322,137.1276047
25,12,20.15,18.9,168.8333333,586.3333333,1004.933333,4.794058823,13.90208617,185.9297358,7.846697819,2599994.122,-31.53842322,137.1276047
25,13,21.3,20.11666667,172.8333333,626.5,1003.916667,5.394070819,16.18090438,168.7112919,7.826983242,2599994.122,-31.53842322,137.1276047
25,14,21.88333333,20.6,176.8333333,551.3333333,1003.083333,5.613703472,16.27710048,168.3646835,7.927778167,2599994.122,-31.53842322,137.1276047
25,15,21.83333333,20.65,233.3333333,450.8333333,1002.783333,5.469064515,14.08754769,96.36060744,7.924497881,2599994.122,-31.53842322,137.1276047
25,16,21.56666667,20.2,228.6666667,306.5,1002.8,5.419471069,12.74519517,63.20363914,7.613409223,2599994.122,-31.53842322,137.1276047
25,17,20.53333333,17.3,229.5,129.8333333,1003.016667,5.145742577,9.979178323,32.35068263,7.59984649,2599994.122,-31.53842322,137.1276047
25,18,18.93333333,14.43333333,224.3333333,9.333333333,1003.483333,4.58330303,6.444429119,2.250925735,7.315576988,2599994.122,-31.53842322,137.1276047
26,7,9.933333333,9.316666667,184,24.16666667,1004.75,3.068984631,1.172035267,10.8888322,7.22710177,2599994.122,-31.53842322,137.1276047
26,8,11.95,9.116666667,177.5,167.8333333,1005.266667,2.446017171,1.361494277,71.47983399,7.198796196,2599994.122,-31.53842322,137.1276047
26,9,14.13333333,8.316666667,172.8333333,337.5,1005.516667,2.101110817,4.897924731,145.7775703,7.46335492,2599994.122,-31.53842322,137.1276047
26,10,16.28333333,9.45,175.1666667,474,1005.35,2.382785485,5.709903677,193.534493,7.610716129,2599994.122,-31.53842322,137.1276047
26,11,17.61666667,10.61666667,164.6666667,534,1004.8,2.866647287,5.293927339,247.0562689,7.528877738,2599994.122,-31.53842322,137.1276047
26,12,18.63333333,10.15,172.8333333,578,1003.766667,3.261083664,5.173683407,251.5146119,7.610431438,2599994.122,-31.53842322,137.1276047
26,13,19.3,11.51666667,183.3333333,563.1666667,1002.916667,3.54964787,5.00935791,235.1811359,7.245251318,2599994.122,-31.53842322,137.1276047
26,14,19.65,12.8,184.5,494.8333333,1002.216667,3.513260594,5.087238937,194.7628472,7.226456024,2599994.122,-31.53842322,137.1276047
26,15,19.55,12.76666667,188.5,389.1666667,1001.716667,3.492134018,5.265991518,159.3303696,7.139304355,2599994.122,-31.53842322,137.1276047
26,16,19.2,12.05,196.1666667,256,1001.45,3.381124073,4.820269702,114.4849335,7.050886469,2599994.122,-31.53842322,137.1276047
26,17,18.7,11.88333333,194.5,127.6666667,1001.733333,2.952287249,6.404191336,26.52294604,6.97299553,2599994.122,-31.53842322,137.1276047
26,18,17.25,12.33333333,184.1666667,10.5,1002.25,2.164024029,8.163740973,1.643167673,6.739658745,2599994.122,-31.53842322,137.1276047
27,7,9.466666667,14.6,199.6666667,28.5,1002.483333,1.01718566,8.013738204,6.25299928,5.984452077,2599994.122,-31.53842322,137.1276047
27,8,11.95,13.66666667,198.3333333,185,1003.133333,1.420915198,8.186248632,40.57585489,5.837350997,2599994.122,-31.53842322,137.1276047
27,9,14.76666667,17.18333333,193.1666667,378.6666667,1003.5,2.225908054,9.796206749,56.39385309,5.872307894,2599994.122,-31.53842322,137.1276047
27,10,17.65,20.48333333,194.5,573.5,1003.266667,2.706104211,9.791305667,10.59716943,5.853432042,2599994.122,-31.53842322,137.1276047
27,11,19.36666667,21.13333333,251.3333333,659.5,1002.783333,2.966254653,10.44656243,66.42815668,5.779071436,2599994.122,-31.53842322,137.1276047
27,12,20.5,20.46666667,250.1666667,697.3333333,1001.75,3.276583587,11.25391784,103.5078097,5.811626278,2599994.122,-31.53842322,137.1276047
27,13,21.26666667,20.41666667,247.3333333,686.6666667,1000.65,3.500666603,12.33132867,108.4466074,5.75803786,2599994.122,-31.53842322,137.1276047
27,14,21.76666667,19.5,182.3333333,606.1666667,999.75,3.66260381,12.50295965,125.9784373,5.809905335,2599994.122,-31.53842322,137.1276047
27,15,22.16666667,20.15,175.5,511.5,999.1666667,3.647830405,12.01877698,51.01274351,5.895308869,2599994.122,-31.53842322,137.1276047
27,16,21.93333333,20.25,173,334.3333333,999.0333333,3.795611501,10.6135291,46.27166159,5.951358388,2599994.122,-31.53842322,137.1276047
27,17,20.91666667,18.28333333,173.3333333,152,999.2333333,3.855083224,7.737290654,10.86278049,6.056291495,2599994.122,-31.53842322,137.1276047
27,18,19.1,16.66666667,170.1666667,12.33333333,999.6666667,3.767227097,7.838026963,0.816496581,5.964114911,2599994.122,-31.53842322,137.1276047
28,7,9.75,11.05,199.5,31.83333333,1001.716667,2.054020448,4.295462722,1.834847859,5.154577254,2599994.122,-31.53842322,137.1276047
28,8,12.21666667,10.36666667,194.8333333,196.3333333,1002.25,2.149806193,4.533284313,19.98666222,5.258802145,2599994.122,-31.53842322,137.1276047
28,9,15.2,13.93333333,175.1666667,395.3333333,1002.333333,2.308246087,8.87077599,26.37170201,5.342908072,2599994.122,-31.53842322,137.1276047
28,10,17.68333333,16.1,169.6666667,576.1666667,1002.166667,2.500733226,9.779161518,8.28049918,5.485131417,2599994.122,-31.53842322,137.1276047
28,11,19.48333333,18.36666667,160.3333333,701.5,1001.666667,3.046582785,10.77917746,7.341661937,5.581278229,2599994.122,-31.53842322,137.1276047
28,12,20.78333333,19.9,149.1666667,748.6666667,1000.833333,3.591889011,11.09900896,37.17346724,5.500424226,2599994.122,-31.53842322,137.1276047
28,13,21.63333333,20.81666667,146.5,731.6666667,999.9666667,3.938358372,11.13219056,49.40310382,5.488412035,2599994.122,-31.53842322,137.1276047
28,14,22.23333333,20.08333333,207.8333333,659,999.1166667,4.090802692,11.0414522,53.33291667,5.421223724,2599994.122,-31.53842322,137.1276047
28,15,22.31666667,20,207.1666667,528.8333333,998.7666667,4.246135498,10.69897191,39.52425416,5.302703713,2599994.122,-31.53842322,137.1276047
28,16,22.05,19.16666667,206.5,349.6666667,998.6833333,4.372070448,10.00513202,34.35500934,5.16620428,2599994.122,-31.53842322,137.1276047
28,17,21.16666667,16.38333333,203.1666667,152,998.8666667,4.347259673,7.809332024,19.26655133,5.126662332,2599994.122,-31.53842322,137.1276047
28,18,19.41666667,14.71666667,196.6666667,13,999.1833333,3.975131025,6.224280414,0.632455532,5.115629645,2599994.122,-31.53842322,137.1276047
29,7,10.86666667,15.98333333,199.3333333,33.83333333,999.8333333,1.648837975,10.18045513,2.786873995,3.957103318,2599994.122,-31.53842322,137.1276047
29,8,13.53333333,16.45,137.3333333,200.5,1000.366667,2.315743221,11.05979204,18.67351065,3.902136167,2599994.122,-31.53842322,137.1276047
29,9,16.16666667,19.26666667,194.8333333,358.3333333,1000.516667,4.020779361,9.881227994,116.3781194,3.612985838,2599994.122,-31.53842322,137.1276047
29,10,18.63333333,23.83333333,189.5,537.3333333,1000.366667,4.717909141,9.479381133,122.8098802,3.478313768,2599994.122,-31.53842322,137.1276047
29,11,19.75,25.3,189.3333333,587.8333333,999.8666667,5.495725612,10.11078632,242.1432771,3.332066426,2599994.122,-31.53842322,137.1276047
29,12,21.3,28.45,249,744.8333333,999.0333333,5.572432144,13.14180353,42.76174303,3.292820473,2599994.122,-31.53842322,137.1276047
29,13,21.91666667,29.3,306.5,716.3333333,998.15,6.329428621,12.19622893,76.65159272,3.29651331,2599994.122,-31.53842322,137.1276047
29,14,22.6,29.63333333,304.1666667,654.3333333,997.2,6.489375933,11.64554278,42.23111018,3.490558695,2599994.122,-31.53842322,137.1276047
29,15,22.61666667,30.36666667,301.1666667,532,996.75,6.934959745,11.09552462,34.20526275,3.861994303,2599994.122,-31.53842322,137.1276047
29,16,22,30.01666667,238,325.6666667,996.7166667,7.06342693,9.779451246,48.96801677,4.231036122,2599994.122,-31.53842322,137.1276047
29,17,20.81666667,24.8,298.8333333,134.3333333,997.0333333,7.255733365,8.127238153,36.18102634,4.642700364,2599994.122,-31.53842322,137.1276047
29,18,19.33333333,22.73333333,223.1666667,12.33333333,997.6,6.862846834,8.118784802,3.265986324,4.776190951,2599994.122,-31.53842322,137.1276047
22,7,9.8,12.33333333,163,19.16666667,1005.4,1.32211951,3.682209482,3.250640962,2.694438717,2609994.122,-31.62471286,137.1460616
22,8,12.11666667,11.38333333,156.3333333,147.6666667,1005.916667,1.724432274,4.250843054,38.28663823,2.872223297,2609994.122,-31.62471286,137.1460616
22,9,15.3,15.76666667,149,339.6666667,1005.933333,3.021258016,5.938911236,41.21488404,3.369668629,2609994.122,-31.62471286,137.1460616
22,10,18.18333333,18.28333333,253.5,501.6666667,1005.783333,3.760540741,6.977224854,54.51849839,3.6212797,2609994.122,-31.62471286,137.1460616
22,11,20.08333333,20.6,239.8333333,592.1666667,1005.283333,4.461128407,6.617250184,82.18130363,4.041493123,2609994.122,-31.62471286,137.1460616
22,12,21.31666667,22.66666667,228.5,651.6666667,1004.4,4.720346033,8.538540078,91.50227684,4.4,2609994.122,-31.62471286,137.1460616
22,13,21.76666667,23.18333333,221.1666667,618.5,1003.45,4.836803352,11.20989147,139.6964566,4.592493876,2609994.122,-31.62471286,137.1460616
22,14,21.73333333,22.66666667,215.6666667,474.1666667,1002.866667,4.531960576,10.90278252,164.2186551,4.831424911,2609994.122,-31.62471286,137.1460616
22,15,21.45,22.05,214,393.6666667,1002.533333,4.474259715,9.867269126,128.3645849,5.057931066,2609994.122,-31.62471286,137.1460616
22,16,20.56666667,20.65,211,233.5,1002.666667,4.236822709,9.109720084,111.1894779,5.004664491,2609994.122,-31.62471286,137.1460616
22,17,19.26666667,19.06666667,208.8333333,107,1003.133333,4.433809498,9.376282135,26.61578479,4.959301026,2609994.122,-31.62471286,137.1460616
22,18,17.41666667,17.9,201.5,7.166666667,1003.933333,4.461576702,9.541069122,1.471960144,4.862372535,2609994.122,-31.62471286,137.1460616
23,7,8.7,15.16666667,163.8333333,22.83333333,1008.383333,4.74931574,8.120509015,1.471960144,5.392000247,2609994.122,-31.62471286,137.1460616
23,8,10.95,14.23333333,159.8333333,180.1666667,1008.95,4.490322928,8.076550419,9.786044485,5.744823757,2609994.122,-31.62471286,137.1460616
23,9,13.36666667,17.68333333,147.1666667,356.6666667,1009.25,4.191260749,9.812933642,52.92510431,5.976202808,2609994.122,-31.62471286,137.1460616
23,10,15.93333333,19.88333333,138.6666667,529,1008.983333,5.020624131,10.99771188,58.1308868,6.60890813,2609994.122,-31.62471286,137.1460616
23,11,17.61666667,20.16666667,188.8333333,649.6666667,1008.6,5.591571037,9.767428867,40.97153483,6.695670243,2609994.122,-31.62471286,137.1460616
